id,intent,difficulty,language,question,retrieved_context_count,bean_count,news_count,elapsed_s,context_precision,context_recall,faithfulness,answer_relevancy,response,reference,error
PS_011,product_search,easy,vi,"Bạn có thể giới thiệu cho tôi loại cà phê từ Ethiopia, rang vừa-nhẹ, có hương vị trái mâm xôi được không?",5,5,2,12.2,0.0,0.0,0.6666666666666666,0.7558455021734508,"{""summary"": ""Tôi xin giới thiệu loại cà phê \""淺中焙｜衣索比亞 耶加雪菲 果丁丁 G1 日曬處理法\"" từ COZY HOUSE COFFEE. Đây là loại cà phê rang vừa-nhẹ, có hương vị trái mâm xôi và được chế biến theo phương pháp tự nhiên."", ""products"": [{""name"": ""淺中焙｜衣索比亞 耶加雪菲 果丁丁 G1 日曬處理法 咖啡豆"", ""roaster"": ""COZY HOUSE COFFEE"", ""reason"": ""Cà phê này có hương vị trái mâm xôi, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/ethiopia-yirgacheffe-gutiti-g1-natural-coffee/""}], ""articles"": []}","Bạn có thể thử loại cà phê Ethiopia Guji của KUMA COFFEE. Đây là loại cà phê rang vừa-nhẹ với hương vị nổi bật của trái mâm xôi, cùng với các nốt hương của trà đen, đường nâu và xoài. Cà phê được sản xuất từ vùng Guji, Ethiopia, với quy trình rửa sạch và được trồng ở độ cao 2000-2100 mét.",
PS_012,product_search,easy,en,Can you help me find a medium roast coffee from Costa Rica with chocolate flavor notes?,5,5,2,13.8,0.4499999999775,0.0,0.6666666666666666,0.8244890617865099,"{""summary"": ""The Costa Rica Volcancito Alejo Castro from Dropshot Coffee Roasters is a medium roast coffee that features chocolate flavor notes. It offers an elegant profile with sweet chocolatey body and caramelized notes, making it a great choice for your preference."", ""products"": [{""name"": ""COSTA RICA VOLCANCITO ALEJO CASTRO"", ""roaster"": ""DROPSHOT COFFEE ROASTERS"", ""reason"": ""This coffee features chocolate flavor notes and is a medium roast from Costa Rica."", ""url"": ""https://www.thewaytocoffee.com/beans/costa-rica-volcancito-alejo-castro/""}], ""articles"": []}","You can find medium roast coffees from Costa Rica with chocolate flavor notes from the following options: 

1. **Costa Rica by Carrabassett Coffee Company** - This coffee features tasting notes of chocolate, citrus fruit, and almond, and is described as clean and full-bodied.
  
2. **Cooperative by Horsham Coffee Roaster** - This blend includes chocolate and caramelized flavors, derived from honey processed coffee in Tarrazú, Costa Rica.

3. **Costa Rican SHG by Gotham Coffee** - This medium roast offers flavors of cocoa, coconut, chocolate, and citrus fruit, providing a sweet finish.

These options highlight the chocolate notes you're looking for in a medium roast from Costa Rica.",
PS_013,product_search,easy,en,Can you help me find a dark roast coffee from Guatemala that has caramelized flavor notes?,5,5,2,14.5,0.0,0.0,0.8333333333333334,0.9056037433173367,"{""summary"": ""The coffee that fits your request for a dark roast from Guatemala with caramelized flavor notes is THE STOCK EXCHANGE - Guatemala by RED FAWN COFFEE. It features flavor notes of red apple, almonds, milk chocolate, and caramel, making it a suitable choice for your preference."", ""products"": [{""name"": ""THE STOCK EXCHANGE - Guatemala"", ""roaster"": ""RED FAWN COFFEE"", ""reason"": ""This coffee has caramel flavor notes along with other complementary flavors, making it a great choice for a dark roast from Guatemala."", ""url"": ""https://www.thewaytocoffee.com/beans/the-stock-exchange-guatemala/""}], ""articles"": []}","You can consider the ""Before Dawn Dark Roast"" by LOST COFFEE, which is a single origin coffee from Guatemala. It has a flavor profile that includes dark chocolate and caramelized notes, making it a great choice for what you are looking for. Another option is the ""Guatemala Organic (Dark)"" by MCLAUGHLIN COFFEE COMPANY, which features caramelized sugar along with dark chocolate flavors. Both options highlight the rich caramelized flavors associated with Guatemalan coffee.",
PS_014,product_search,easy,vi,"Bạn có thể gợi ý cho tôi một loại cà phê từ Ethiopia, rang vừa đến đậm, có hương vị của mận không?",5,5,2,10.5,0.0,0.0,0.75,0.726357630868998,"{""summary"": ""Tôi gợi ý bạn thử loại cà phê Ethiopia: Shantawene từ MUTTLEY & JACK'S COFFEE ROASTERS. Cà phê này có độ rang trung bình, hương vị bao gồm mận mirabelle, nho khô và kẹo đào, rất phù hợp với yêu cầu của bạn."", ""products"": [{""name"": ""Ethiopia: Shantawene"", ""roaster"": ""MUTTLEY & JACK'S COFFEE ROASTERS"", ""reason"": ""Cà phê này có hương vị của mận mirabelle, nho khô và kẹo đào, phù hợp với yêu cầu của bạn về hương vị mận."", ""url"": ""https://www.thewaytocoffee.com/beans/ethiopia-shantawene-uj1/""}], ""articles"": []}","Tôi gợi ý bạn thử loại cà phê ""Kabira - Bio - Éthiopie"" của CAFÉS MUDA. Đây là loại cà phê rang vừa đến đậm, có hương vị của mận, cam, mật ong và trà chai. Cà phê này được trồng ở khu vực Jimma, Ethiopia, ở độ cao 2040 mét và được xử lý bằng phương pháp tự nhiên.",
PS_015,product_search,easy,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Brazil, rang vừa, có hương vị cam được không?",5,5,2,11.2,0.0,0.0,0.8,0.0,"{""summary"": ""Hiện tại, tôi không có thông tin về một loại cà phê từ Brazil được rang vừa và có hương vị cam. Loại cà phê \""Duchess\"" từ WIDE AWAKE COFFEE có thành phần từ Brazil nhưng không rõ mức độ rang và chỉ có hương vị cam mà không có thông tin chi tiết về rang."", ""products"": [], ""articles"": []}","Bạn có thể thử loại cà phê Espresso Brasil Capim Branco của JACU COFFEE ROASTERY. Đây là loại cà phê rang vừa, có nguồn gốc từ Carmo Do Paranaíba, Brazil và mang hương vị chocolate cùng với hương cam. Cà phê này được xử lý tự nhiên và thuộc giống Arabica.",
PS_016,product_search,easy,en,Can you help me find a medium roast coffee from Guatemala that has caramelized flavor notes?,5,5,2,15.5,0.9999999999,0.25,0.8571428571428571,0.8311504273800505,"{""summary"": ""The Guatemalan San Marcos from HIGHER GROUNDS TRADING CO is a medium roast coffee that features caramelized sugar flavor notes. It is a single-origin coffee from the San Marcos region of Guatemala, known for its balanced and approachable cup."", ""products"": [{""name"": ""Guatemalan San Marcos"", ""roaster"": ""HIGHER GROUNDS TRADING CO"", ""reason"": ""This coffee has caramelized sugar sweetness as part of its flavor profile, making it suitable for your request."", ""url"": ""https://www.thewaytocoffee.com/beans/guatemalan-san-marcos/""}], ""articles"": []}","You can find medium roast coffees from Guatemala with caramelized flavor notes from two specific products. The ""Guatemala Calma Antigua"" by DROPSHOT COFFEE ROASTERS features flavors of chocolate, caramelized notes, and molasses. Additionally, the ""Guatemalan San Marcos"" by HIGHER GROUNDS TRADING CO. offers a medium roast with caramelized sugar sweetness along with subtle floral notes. Both of these coffees highlight the desired caramelized flavor profile.",
PS_017,product_search,easy,en,Can you help me find a medium roast coffee from Kenya that has brown sugar flavor notes?,5,5,2,10.1,0.0,0.0,0.6666666666666666,0.8562800521961184,"{""summary"": ""The Kenya Thiririka Ndundu AA is a medium roast coffee from Kenya, but it does not feature brown sugar flavor notes. Unfortunately, there are no medium roast Kenyan coffees listed that specifically mention brown sugar in their flavor profile."", ""products"": [], ""articles"": []}","You can try the ""Kenya, Muchagara AA"" by KISS THE HIPPO COFFEE, which is a medium roast coffee from Kirinyaga, Kenya. It features flavor notes of caramelized brown sugar, along with redcurrant and rhubarb. Another option is the ""Kenya Kirinyaga Kegwa AB Washed"" by LILO COFFEE ROASTERS, which also has brown sugar flavor notes, complemented by tangerine and Darjeeling tea.",
PS_018,product_search,easy,en,Can you help me find a light roast coffee from Guatemala that has caramelized flavor notes?,5,5,2,13.4,0.0,0.0,1.0,0.8132639512687826,"{""summary"": ""The Guatemala – Finca San Rafael is a light roast coffee from Guatemala that features lively orange, dark date, cinnamon roll, and applesauce flavors. However, it does not specifically mention caramelized flavor notes. The Guatemalan San Marcos, while a medium roast, offers caramelized sugar sweetness along with floral and earthy notes, making it a good option if you are open to medium roasts."", ""products"": [{""name"": ""Guatemala – Finca San Rafael"", ""roaster"": ""FREE SPACE COFFEE"", ""reason"": ""This light roast coffee offers vibrant flavors, though it lacks caramelized notes."", ""url"": ""https://www.thewaytocoffee.com/beans/guatemala-finca-san-rafael/""}, {""name"": ""Guatemalan San Marcos"", ""roaster"": ""HIGHER GROUNDS TRADING CO"", ""reason"": ""Although it's a medium roast, it features caramelized sugar sweetness which aligns with your flavor preference."", ""url"": ""https://www.thewaytocoffee.com/beans/guatemalan-san-marcos/""}], ""articles"": []}","You can find a light roast coffee from Guatemala with caramelized flavor notes in ""Guatemala Los Dos Socios"" by 49TH PARALLEL COFFEE ROASTERS. This coffee features vibrant red apple brightness layered over rich caramel sweetness and smooth milk chocolate notes, making it an excellent choice. Additionally, ""Guatemala Rio Azul"" by BONGO JAVA ROASTING CO. also offers caramelized notes along with apple, cinnamon, and citrus fruit flavors. Both options highlight the desirable caramelized flavor profile you are looking for.",
PS_019,product_search,easy,vi,Bạn có thể giới thiệu cho tôi một loại cà phê từ El Salvador có độ rang sáng và có hương vị mật ong không?,5,5,2,11.1,0.8333333332916666,1.0,1.0,0.6632036798592434,"{""summary"": ""Tôi giới thiệu cho bạn loại cà phê \""El Salvador - Diego Baraona - Black Honey\"" từ roaster LITTLE BUFFALO COFFEE CO. Đây là loại cà phê có độ rang sáng, hương vị đặc trưng của mật ong, anh đào đỏ, mơ chín và hạt ca cao, được chế biến theo phương pháp Black Honey."", ""products"": [{""name"": ""El Salvador - Diego Baraona - Black Honey"", ""roaster"": ""LITTLE BUFFALO COFFEE CO."", ""reason"": ""Cà phê này có độ rang sáng và hương vị mật ong như bạn yêu cầu."", ""url"": ""https://www.thewaytocoffee.com/beans/el-salvador-diego-baraona-black-honey/""}], ""articles"": []}","Một loại cà phê từ El Salvador có độ rang sáng và hương vị mật ong là ""El Salvador - Diego Baraona - Black Honey"" của LITTLE BUFFALO COFFEE CO. Cà phê này có hương vị mật ong, anh đào đỏ, mơ chín và hạt ca cao, được chế biến theo phương pháp Black Honey. Nó thuộc giống Arabica và được trồng ở trang trại Los Pirineos tại Tecapa Chimaneca, Usulután, El Salvador, với độ cao từ 1,400-1,600 mét.",
PS_020,product_search,easy,vi,Bạn có thể cho tôi biết loại cà phê rang nhẹ từ Ethiopia có hương vị mận không?,5,5,2,9.8,0.0,0.0,0.4,0.9723451644133064,"{""summary"": ""Cà phê rang nhẹ từ Ethiopia có hương vị mận là Ethiopia Taste of Harvest #2. Cà phê này đến từ vùng Sidama, được chế biến theo phương pháp tự nhiên và có hương vị đặc trưng của Sidama."", ""products"": [{""name"": ""Ethiopia Taste of Harvest #2"", ""roaster"": ""HAZEL & HERSHEY COFFEE ROASTERS"", ""reason"": ""Cà phê này có hương vị đặc trưng của Sidama, phù hợp với yêu cầu về hương vị mận."", ""url"": ""https://www.thewaytocoffee.com/beans/ethiopia-taste-of-harvest-2/""}], ""articles"": []}","Cà phê Ethiopia Alaka Washed từ INTELLIGENTSIA là loại cà phê rang nhẹ có hương vị mận. Nó được trồng ở khu vực Guji - Hambela District, Ethiopia, và có hương vị nổi bật của cam máu và mận. Cà phê này được chế biến theo phương pháp rửa, mang đến hương vị tươi sáng và sạch.",
PS_021,product_search,easy,vi,"Bạn có thể cho tôi biết về cà phê từ Indonesia, rang nhẹ, có hương vị dâu tây không?",5,5,2,13.9,0.0,0.0,0.8,0.9300785825042412,"{""summary"": ""Cà phê từ Indonesia có hương vị dâu tây mà bạn đang tìm kiếm là sản phẩm \""Strawberry Fields\"" từ roaster Wide Awake Coffee. Sản phẩm này được trồng tại Kerinci, Indonesia và được chế biến theo phương pháp tự nhiên, mang đến hương vị trái cây tươi mát với các nốt hương dâu tây và đu đủ."", ""products"": [{""name"": ""Strawberry Fields"", ""roaster"": ""WIDE AWAKE COFFEE"", ""reason"": ""Cà phê này có hương vị dâu tây mà bạn đang tìm kiếm."", ""url"": ""https://www.thewaytocoffee.com/beans/strawberry-fields/""}], ""articles"": []}","Cà phê Bali Kintamani của WELLS COFFEE COMPANY là một lựa chọn tuyệt vời cho bạn. Đây là loại cà phê từ vùng Kintamani, Bali, Indonesia, được rang nhẹ với hương vị đặc trưng của dâu tây, cùng với các nốt hương trái cây khác như dưa hấu, nho và kiwi. Cà phê này mang lại một trải nghiệm ngọt ngào và trái cây, phù hợp với sở thích của bạn về cà phê có hương vị dâu tây.",
PS_022,product_search,easy,en,Can you help me find a medium roast coffee from Honduras that has strawberry flavor notes?,5,5,2,10.8,0.0,0.0,0.8,0.0,"{""summary"": ""I couldn't find a medium roast coffee from Honduras specifically featuring strawberry flavor notes. However, I recommend checking out the \""Organic Spotlight | Honduras\"" by FIVE STAR COFFEE ROASTERS, which is a medium roast with flavor notes of red berries, hazelnut, and chocolate."", ""products"": [{""name"": ""Organic Spotlight | Honduras"", ""roaster"": ""FIVE STAR COFFEE ROASTERS"", ""reason"": ""This is a medium roast coffee from Honduras, featuring flavor notes of red berries, which may appeal to those looking for fruity flavors."", ""url"": ""https://www.thewaytocoffee.com/beans/organic-spotlight-honduras/""}], ""articles"": []}","You can find a medium roast coffee from Honduras with strawberry flavor notes in ""La Bendición. Café de Honduras"" by KIMA COFFEE. This coffee is sourced from the La Bendición farm in Las Flores, Honduras, and features flavor notes of strawberry, orange, black tea, and floral undertones. Another option is ""Honduras Los Geranios"" by EL GATO, which also has strawberry notes alongside citrus and hazelnut flavors. Both coffees are washed and showcase the unique characteristics of Honduran coffee.",
PS_023,product_search,easy,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Brazil, rang đậm, với hương vị đường nâu không?",5,5,2,9.2,0.0,0.25,0.75,0.7830564786201611,"{""summary"": ""Tôi xin giới thiệu loại cà phê Lince - Brasil từ HIDDEN COFFEE ROASTERS. Đây là một loại cà phê rang đậm từ vùng Cerrado Mineiro, Brazil, với hương vị chủ đạo là chocolate, hạt đậu phộng và nho đỏ. Tuy nhiên, sản phẩm này không có hương vị đường nâu như bạn yêu cầu."", ""products"": [{""name"": ""Lince - Brasil"", ""roaster"": ""HIDDEN COFFEE ROASTERS"", ""reason"": ""Cà phê rang đậm từ Brazil với hương vị chocolate, phù hợp với yêu cầu về nguồn gốc và độ rang."", ""url"": ""https://www.thewaytocoffee.com/beans/lince-brazil/""}], ""articles"": []}","Bạn có thể thử loại cà phê ""Big Shot"" từ POPULUS COFFEE. Cà phê này có nguồn gốc từ Cerrado Mineiro, Brazil, được rang đậm và có hương vị đường nâu, sô cô la, hạt phỉ và cacao. Đây là một loại cà phê espresso phát triển hơn, được thu hoạch từ nông trại Fazenda Capim Branco của gia đình Andrade.",
PS_024,product_search,easy,vi,Bạn có thể cho tôi biết về loại cà phê Ethiopia rang nhẹ có hương vị cam không?,5,5,2,14.0,0.0,0.3333333333333333,0.5,0.9068217014755685,"{""summary"": ""Cà phê Ethiopia có hương vị cam và được rang nhẹ có thể tham khảo từ sản phẩm \""Ethiopia | Tayebo Aba Bulgu 2023\"" của ROWAN COFFEE. Sản phẩm này có hương vị của cam, đào, chanh đường và trà trắng, được chế biến theo phương pháp washed, mang lại những đặc điểm tươi sáng và ngọt ngào."", ""products"": [{""name"": ""Ethiopia | Tayebo Aba Bulgu 2023"", ""roaster"": ""ROWAN COFFEE"", ""reason"": ""Có hương vị cam và được chế biến theo phương pháp washed, phù hợp với yêu cầu về cà phê Ethiopia rang nhẹ có hương vị cam."", ""url"": ""https://www.thewaytocoffee.com/beans/ethiopia-tayebo-aba-bulgu-2023/""}], ""articles"": []}","Cà phê Ethiopia Bensa Bombe của NYLON COFFEE ROASTERS là một loại cà phê rang nhẹ có hương vị của mứt cam, đào vàng và hoa cam. Được sản xuất từ vùng Bensa, Sidama, Ethiopia, cà phê này được chế biến theo phương pháp rửa và có độ cao từ 1993 đến 2150 mét. Ngoài ra, cà phê Ethiopia by COFFEENTALK cũng có hương vị citrus rõ nét, bao gồm cam, quýt và chanh, mang lại những đặc điểm tươi sáng và ngọt ngào.",
