id,intent,difficulty,language,question,retrieved_context_count,bean_count,news_count,elapsed_s,context_precision,context_recall,faithfulness,answer_relevancy,response,reference,error
PS_011,product_search,easy,vi,"Bạn có thể giới thiệu cho tôi loại cà phê từ Ethiopia, rang vừa-nhẹ, có hương vị trái mâm xôi được không?",5,5,2,19.8,0.9999999999,1.0,0.8333333333333334,0.584503437586502,"{""summary"": ""Tôi giới thiệu bạn loại cà phê Ethiopia Guji từ KUMA COFFEE. Đây là loại cà phê rang vừa-nhẹ với hương vị trái mâm xôi nổi bật cùng với các nốt hương của trà đen và xoài."", ""products"": [{""name"": ""Ethiopia Guji"", ""roaster"": ""KUMA COFFEE"", ""reason"": ""Có hương vị trái mâm xôi nổi bật, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/ethiopia-guji-1s7/""}], ""articles"": []}","Bạn có thể thử loại cà phê Ethiopia Guji của KUMA COFFEE. Đây là loại cà phê rang vừa-nhẹ với hương vị nổi bật của trái mâm xôi, cùng với các nốt hương của trà đen, đường nâu và xoài. Cà phê được sản xuất từ vùng Guji, Ethiopia, với quy trình rửa sạch và được trồng ở độ cao 2000-2100 mét.",
PS_012,product_search,easy,en,Can you help me find a medium roast coffee from Costa Rica with chocolate flavor notes?,5,5,2,20.7,0.94999999997625,1.0,0.8333333333333334,0.9096941401778512,"{""summary"": ""For a medium roast coffee from Costa Rica with chocolate flavor notes, I recommend the \""Costa Rican SHG\"" from Gotham Coffee. It features a flavor profile that includes chocolate along with cocoa, coconut, almond, and citrus fruit. Another option is the \""Cooperative\"" from Horsham Coffee Roaster, which highlights sweet chocolate notes and is honey processed."", ""products"": [{""name"": ""Costa Rican SHG"", ""roaster"": ""GOTHAM COFFEE"", ""reason"": ""This coffee features chocolate notes along with cocoa and other flavors, making it a great choice for chocolate lovers."", ""url"": ""https://www.thewaytocoffee.com/beans/costa-rican-shg/""}, {""name"": ""Cooperative"", ""roaster"": ""HORSHAM COFFEE ROASTER"", ""reason"": ""This blend emphasizes sweet chocolate notes and is a medium roast from Tarrazú, Costa Rica."", ""url"": ""https://www.thewaytocoffee.com/beans/cooperative/""}], ""articles"": []}","You can find medium roast coffees from Costa Rica with chocolate flavor notes from the following options: 

1. **Costa Rica by Carrabassett Coffee Company** - This coffee features tasting notes of chocolate, citrus fruit, and almond, and is described as clean and full-bodied.
  
2. **Cooperative by Horsham Coffee Roaster** - This blend includes chocolate and caramelized flavors, derived from honey processed coffee in Tarrazú, Costa Rica.

3. **Costa Rican SHG by Gotham Coffee** - This medium roast offers flavors of cocoa, coconut, chocolate, and citrus fruit, providing a sweet finish.

These options highlight the chocolate notes you're looking for in a medium roast from Costa Rica.",
PS_013,product_search,easy,en,Can you help me find a dark roast coffee from Guatemala that has caramelized flavor notes?,5,5,2,18.7,0.999999999975,1.0,0.8333333333333334,0.9443894086507423,"{""summary"": ""For a dark roast coffee from Guatemala with caramelized flavor notes, I recommend the 'Before Dawn Dark Roast' from LOST COFFEE. It features a flavor profile that includes dark chocolate and caramelized notes, making it a great choice for your preference."", ""products"": [{""name"": ""Before Dawn Dark Roast"", ""roaster"": ""LOST COFFEE"", ""reason"": ""This coffee is a single origin from Guatemala and includes caramelized flavor notes along with dark chocolate."", ""url"": ""https://www.thewaytocoffee.com/beans/before-dawn-dark-roast/""}], ""articles"": []}","You can consider the ""Before Dawn Dark Roast"" by LOST COFFEE, which is a single origin coffee from Guatemala. It has a flavor profile that includes dark chocolate and caramelized notes, making it a great choice for what you are looking for. Another option is the ""Guatemala Organic (Dark)"" by MCLAUGHLIN COFFEE COMPANY, which features caramelized sugar along with dark chocolate flavors. Both options highlight the rich caramelized flavors associated with Guatemalan coffee.",
PS_014,product_search,easy,vi,"Bạn có thể gợi ý cho tôi một loại cà phê từ Ethiopia, rang vừa đến đậm, có hương vị của mận không?",5,5,2,20.7,0.9999999999,1.0,1.0,0.6467992461645349,"{""summary"": ""Tôi gợi ý bạn thử loại cà phê \""Kabira - Bio - Éthiopie\"" từ roaster CAFÉS MUDA. Cà phê này có nguồn gốc từ Jimma, Ethiopia, được rang vừa đến đậm và có hương vị của mận cùng với các nốt hương khác như cam, mật ong và trà chai."", ""products"": [{""name"": ""Kabira - Bio - Éthiopie"", ""roaster"": ""CAFÉS MUDA"", ""reason"": ""Cà phê này có hương vị của mận và được rang ở mức vừa đến đậm."", ""url"": ""https://www.thewaytocoffee.com/beans/kabira-organic-ethiopia/""}], ""articles"": []}","Tôi gợi ý bạn thử loại cà phê ""Kabira - Bio - Éthiopie"" của CAFÉS MUDA. Đây là loại cà phê rang vừa đến đậm, có hương vị của mận, cam, mật ong và trà chai. Cà phê này được trồng ở khu vực Jimma, Ethiopia, ở độ cao 2040 mét và được xử lý bằng phương pháp tự nhiên.",
PS_015,product_search,easy,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Brazil, rang vừa, có hương vị cam được không?",5,5,2,18.1,0.0,0.0,0.875,0.727121552022033,"{""summary"": ""Tôi xin giới thiệu loại cà phê \""Brazil Minas Gerais Sugar Cane Decaf\"" từ Minas Gerais, Brazil. Đây là loại cà phê rang vừa với hương vị cam đặc trưng, được chế biến bằng phương pháp E.A. để loại bỏ caffeine."", ""products"": [{""name"": ""Brazil Minas Gerais Sugar Cane Decaf"", ""roaster"": ""UE COFFEE ROASTERS"", ""reason"": ""Cà phê này có hương vị cam và được rang vừa, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/brazil-minas-gerais-sugar-cane-decaf/""}], ""articles"": []}","Bạn có thể thử loại cà phê Espresso Brasil Capim Branco của JACU COFFEE ROASTERY. Đây là loại cà phê rang vừa, có nguồn gốc từ Carmo Do Paranaíba, Brazil và mang hương vị chocolate cùng với hương cam. Cà phê này được xử lý tự nhiên và thuộc giống Arabica.",
PS_016,product_search,easy,en,Can you help me find a medium roast coffee from Guatemala that has caramelized flavor notes?,5,5,2,19.1,0.6388888888675925,1.0,1.0,0.6777454627018992,"{""summary"": ""The Guatemala Calma Antigua and Guatemala Chimaltenango both feature caramelized flavor notes and are medium roast coffees from Guatemala. The Calma Antigua has a flavor profile of chocolate, caramelized sweetness, and subtle berry notes, while the Chimaltenango offers caramelized sweetness alongside cocoa and green apple notes."", ""products"": [{""name"": ""Guatemala Calma Antigua"", ""roaster"": ""DROPSHOT COFFEE ROASTERS"", ""reason"": ""Features caramelized flavor notes along with chocolate and berry nuances."", ""url"": ""https://www.thewaytocoffee.com/beans/guatemala-calma-antigua/""}, {""name"": ""Guatemala Chimaltenango"", ""roaster"": ""DANES SPECIALTY COFFEE"", ""reason"": ""Includes caramelized sweetness with additional flavors of cocoa and green apple."", ""url"": ""https://www.thewaytocoffee.com/beans/guatemala-chimaltenango/""}], ""articles"": []}","You can find medium roast coffees from Guatemala with caramelized flavor notes from two specific products. The ""Guatemala Calma Antigua"" by DROPSHOT COFFEE ROASTERS features flavors of chocolate, caramelized notes, and molasses. Additionally, the ""Guatemalan San Marcos"" by HIGHER GROUNDS TRADING CO. offers a medium roast with caramelized sugar sweetness along with subtle floral notes. Both of these coffees highlight the desired caramelized flavor profile.",
PS_017,product_search,easy,en,Can you help me find a medium roast coffee from Kenya that has brown sugar flavor notes?,5,5,2,15.5,0.8333333332916666,1.0,1.0,0.5893229678853747,"{""summary"": ""I recommend the Kenya, Muchagara AA from KISS THE HIPPO COFFEE. It features flavor notes of brown sugar and is a medium roast from Kirinyaga, Kenya. Another option is the Kamwangi AA from MODERN STANDARD COFFEE, which also has brown sugar notes and is sourced from the same region."", ""products"": [{""name"": ""Kenya, Muchagara AA"", ""roaster"": ""KISS THE HIPPO COFFEE"", ""reason"": ""This coffee has brown sugar flavor notes and is a medium roast from Kirinyaga, Kenya."", ""url"": ""https://www.thewaytocoffee.com/beans/kenya-muchagara-aa/""}, {""name"": ""Kamwangi AA"", ""roaster"": ""MODERN STANDARD COFFEE"", ""reason"": ""This coffee features brown sugar flavor notes and is also a medium roast from Kirinyaga, Kenya."", ""url"": ""https://www.thewaytocoffee.com/beans/kamwangi-aa-w73/""}], ""articles"": []}","You can try the ""Kenya, Muchagara AA"" by KISS THE HIPPO COFFEE, which is a medium roast coffee from Kirinyaga, Kenya. It features flavor notes of caramelized brown sugar, along with redcurrant and rhubarb. Another option is the ""Kenya Kirinyaga Kegwa AB Washed"" by LILO COFFEE ROASTERS, which also has brown sugar flavor notes, complemented by tangerine and Darjeeling tea.",
PS_018,product_search,easy,en,Can you help me find a light roast coffee from Guatemala that has caramelized flavor notes?,5,5,2,20.9,0.5833333333041666,1.0,0.7777777777777778,0.8571009951855032,"{""summary"": ""There are two light roast coffees from Guatemala that feature caramelized flavor notes: Guatemala Los Dos Socios and Guatemala Rio Azul. Both coffees are light roasts, but Los Dos Socios has a rich caramel sweetness layered over vibrant apple brightness, while Rio Azul includes caramel along with apple and cinnamon notes."", ""products"": [{""name"": ""Guatemala Los Dos Socios"", ""roaster"": ""49TH PARALLEL COFFEE ROASTERS"", ""reason"": ""This coffee features caramelized flavor notes along with vibrant apple brightness and smooth milk chocolate."", ""url"": ""https://www.thewaytocoffee.com/beans/guatemala-los-dos-socios-2bl/""}, {""name"": ""Guatemala Rio Azul"", ""roaster"": ""BONGO JAVA ROASTING CO."", ""reason"": ""This coffee includes caramelized notes along with apple and cinnamon, offering a rich flavor profile."", ""url"": ""https://www.thewaytocoffee.com/beans/guatemala-rio-azul/""}], ""articles"": []}","You can find a light roast coffee from Guatemala with caramelized flavor notes in ""Guatemala Los Dos Socios"" by 49TH PARALLEL COFFEE ROASTERS. This coffee features vibrant red apple brightness layered over rich caramel sweetness and smooth milk chocolate notes, making it an excellent choice. Additionally, ""Guatemala Rio Azul"" by BONGO JAVA ROASTING CO. also offers caramelized notes along with apple, cinnamon, and citrus fruit flavors. Both options highlight the desirable caramelized flavor profile you are looking for.",
PS_019,product_search,easy,vi,Bạn có thể giới thiệu cho tôi một loại cà phê từ El Salvador có độ rang sáng và có hương vị mật ong không?,5,5,2,12.3,0.9999999999,1.0,0.8333333333333334,0.581042134725719,"{""summary"": ""Tôi giới thiệu bạn loại cà phê \""El Salvador - Diego Baraona - Black Honey\"" từ roaster LITTLE BUFFALO COFFEE CO. Cà phê này có độ rang sáng và hương vị mật ong rất đặc trưng, cùng với các nốt hương khác như anh đào đỏ và mơ chín."", ""products"": [{""name"": ""El Salvador - Diego Baraona - Black Honey"", ""roaster"": ""LITTLE BUFFALO COFFEE CO."", ""reason"": ""Cà phê này có độ rang sáng và hương vị mật ong, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/el-salvador-diego-baraona-black-honey/""}], ""articles"": []}","Một loại cà phê từ El Salvador có độ rang sáng và hương vị mật ong là ""El Salvador - Diego Baraona - Black Honey"" của LITTLE BUFFALO COFFEE CO. Cà phê này có hương vị mật ong, anh đào đỏ, mơ chín và hạt ca cao, được chế biến theo phương pháp Black Honey. Nó thuộc giống Arabica và được trồng ở trang trại Los Pirineos tại Tecapa Chimaneca, Usulután, El Salvador, với độ cao từ 1,400-1,600 mét.",
PS_020,product_search,easy,vi,Bạn có thể cho tôi biết loại cà phê rang nhẹ từ Ethiopia có hương vị mận không?,5,5,2,16.5,0.499999999975,1.0,0.5714285714285714,0.9100313350898671,"{""summary"": ""Cà phê rang nhẹ từ Ethiopia có hương vị mận là Ethiopia Alaka Washed, được rang bởi INTELLIGENTSIA. Cà phê này có hương vị nổi bật của máu cam và mận, với quy trình chế biến washed, mang lại sự tươi sáng và sạch sẽ trong hương vị."", ""products"": [{""name"": ""Ethiopia Alaka Washed"", ""roaster"": ""INTELLIGENTSIA"", ""reason"": ""Cà phê này có hương vị mận rõ ràng, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/ethiopia-alaka-washed/""}], ""articles"": []}","Cà phê Ethiopia Alaka Washed từ INTELLIGENTSIA là loại cà phê rang nhẹ có hương vị mận. Nó được trồng ở khu vực Guji - Hambela District, Ethiopia, và có hương vị nổi bật của cam máu và mận. Cà phê này được chế biến theo phương pháp rửa, mang đến hương vị tươi sáng và sạch.",
PS_021,product_search,easy,vi,"Bạn có thể cho tôi biết về cà phê từ Indonesia, rang nhẹ, có hương vị dâu tây không?",5,5,2,21.3,0.9999999999,0.75,0.8888888888888888,0.8385054790325147,"{""summary"": ""Cà phê từ Indonesia có hương vị dâu tây và được rang nhẹ là Bali Kintamani. Cà phê này đến từ vùng Kintamani, Bali, Indonesia, với hương vị chủ đạo là dâu tây, cùng với các nốt hương khác như dưa hấu, kiwi và nho. Nó mang lại một tách cà phê cân bằng và mượt mà với những gợi ý chocolate và trái cây khô."", ""products"": [{""name"": ""Bali Kintamani"", ""roaster"": ""WELLS COFFEE COMPANY"", ""reason"": ""Cà phê này có hương vị dâu tây rõ rệt và được rang nhẹ, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/bali-kintamani-1ia/""}], ""articles"": []}","Cà phê Bali Kintamani của WELLS COFFEE COMPANY là một lựa chọn tuyệt vời cho bạn. Đây là loại cà phê từ vùng Kintamani, Bali, Indonesia, được rang nhẹ với hương vị đặc trưng của dâu tây, cùng với các nốt hương trái cây khác như dưa hấu, nho và kiwi. Cà phê này mang lại một trải nghiệm ngọt ngào và trái cây, phù hợp với sở thích của bạn về cà phê có hương vị dâu tây.",
PS_022,product_search,easy,en,Can you help me find a medium roast coffee from Honduras that has strawberry flavor notes?,5,5,2,16.4,0.99999999995,1.0,0.8333333333333334,0.604428520739169,"{""summary"": ""I recommend the La Bendición. Café de Honduras from KIMA COFFEE, which features strawberry flavor notes and is a medium roast. Another option is the Honduras, Victorio Cruz from KISS THE HIPPO COFFEE, also with strawberry notes."", ""products"": [{""name"": ""La Bendición. Café de Honduras."", ""roaster"": ""KIMA COFFEE"", ""reason"": ""This coffee features strawberry flavor notes and is a medium roast from Honduras."", ""url"": ""https://www.thewaytocoffee.com/beans/la-bendicion-cafe-de-honduras/""}, {""name"": ""Honduras, Victorio Cruz"", ""roaster"": ""KISS THE HIPPO COFFEE"", ""reason"": ""This coffee also has strawberry flavor notes and is a medium roast from Honduras."", ""url"": ""https://www.thewaytocoffee.com/beans/honduras-victorio-cruz/""}], ""articles"": []}","You can find a medium roast coffee from Honduras with strawberry flavor notes in ""La Bendición. Café de Honduras"" by KIMA COFFEE. This coffee is sourced from the La Bendición farm in Las Flores, Honduras, and features flavor notes of strawberry, orange, black tea, and floral undertones. Another option is ""Honduras Los Geranios"" by EL GATO, which also has strawberry notes alongside citrus and hazelnut flavors. Both coffees are washed and showcase the unique characteristics of Honduran coffee.",
PS_023,product_search,easy,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Brazil, rang đậm, với hương vị đường nâu không?",5,5,2,15.2,0.49999999995,1.0,1.0,0.5687987021727725,"{""summary"": ""Tôi xin giới thiệu loại cà phê \""Big Shot\"" từ roaster Populus Coffee. Đây là một loại cà phê rang đậm từ vùng Cerrado Mineiro, Brazil, với hương vị đường nâu, sô cô la, hạt phỉ và cacao."", ""products"": [{""name"": ""Big Shot"", ""roaster"": ""POPULUS COFFEE"", ""reason"": ""Cà phê này có hương vị đường nâu, phù hợp với yêu cầu của bạn."", ""url"": ""https://www.thewaytocoffee.com/beans/big-shot/""}], ""articles"": []}","Bạn có thể thử loại cà phê ""Big Shot"" từ POPULUS COFFEE. Cà phê này có nguồn gốc từ Cerrado Mineiro, Brazil, được rang đậm và có hương vị đường nâu, sô cô la, hạt phỉ và cacao. Đây là một loại cà phê espresso phát triển hơn, được thu hoạch từ nông trại Fazenda Capim Branco của gia đình Andrade.",
