id,intent,difficulty,language,question,retrieved_context_count,bean_count,news_count,elapsed_s,context_precision,context_recall,response,reference,error
PS_014,product_search,easy,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Costa Rica, rang vừa, với hương vị chocolate không?",12,10,2,22.2,0.9999999999,0.0,,"Bạn có thể thử loại cà phê ""Costa Rican San Jorge"" từ GRAIN & GRIND, có nguồn gốc từ vùng Brunca, Costa Rica. Cà phê này được rang vừa và có hương vị chocolate, cùng với các nốt hương hạnh nhân và trái cây. Một lựa chọn khác là ""Aquiares Espresso"" từ ABYSS COFFEE, cũng rang vừa và mang hương vị chocolate, kết hợp với quế và trái cây chua. Cả hai loại đều có nguồn gốc từ những vùng trồng cà phê nổi tiếng của Costa Rica.",
PS_015,product_search,easy,en,Can you help me find a dark roast coffee from Guatemala that has caramelized flavor notes?,12,10,2,20.4,0.1944444444347222,0.0,,"You can try the Antigua Guatemala by BERGSTRANDS KAFFEROSTERI, which is a dark roast coffee from the Huehuetenango region of Guatemala with caramelized flavor notes. Another option is the Guatemala Ixlama Espresso by OKUS COFFEE ROASTERS, also a dark roast from Huehuetenango, featuring caramelized notes along with brown sugar and molasses. Both coffees highlight the rich flavors characteristic of Guatemalan coffee.",
PS_016,product_search,easy,vi,Bạn có thể giới thiệu cho tôi loại cà phê Ethiopia rang vừa đến đậm với hương vị mận không?,12,10,2,20.8,0.0,0.0,,"Bạn có thể thử loại cà phê Faficho Asefa [Natural] của TANAT COFFEE. Đây là một loại cà phê rang vừa đến đậm với hương vị mận, cùng với các nốt hương trái cây khô và quả mâm xôi. Cà phê được trồng tại vùng Bensa, Ethiopia, ở độ cao từ 2180 đến 2300 mét. Một lựa chọn khác là Kabira - Bio - Éthiopie của CAFÉS MUDA, cũng có hương vị mận và được trồng ở khu vực Jimma, Ethiopia.",
PS_017,product_search,easy,vi,Bạn có thể giới thiệu cho tôi loại cà phê Brazil rang vừa với hương vị cam được không?,12,10,2,24.9,0.16666666665833332,0.0,,"Bạn có thể thử loại cà phê ""Christmas Coffee 2025"" của DA MATTEO, loại cà phê này có nguồn gốc từ Cerrado Mineiro, Brazil và được rang vừa. Hương vị của nó bao gồm cam, sô cô la, hạnh nhân và nho khô. Một lựa chọn khác là ""Café Especial Rio Brilhante Gesha Fermentado"" từ LUCCA CAFÉS ESPECIAIS, cũng từ Cerrado Mineiro, với hương vị cam cùng với dứa và caramel. Cả hai loại đều mang lại trải nghiệm hương vị phong phú và đa dạng từ Brazil.",
PS_018,product_search,easy,en,Can you help me find a medium roast coffee from Guatemala with caramelized flavor notes?,12,10,2,28.1,0.0,0.0,,"You can try the ""Guatemala, Tikal"" by BLACK CUP CAFE DEL MUNDO, which offers a medium roast with prominent caramelized flavor notes. This coffee is sourced from the Huehuetenango and La Libertad regions and features flavors of caramelized and nougat. It is washed processed and grown by Renardo Ovalle Vides and family. Another option is the ""Guatemala – Huehuetenango"" by LILY & WILLY’S COFFEE CO., which also has caramelized notes alongside flavors of brown sugar and dried fruit.",
PS_019,product_search,easy,en,Can you recommend a medium roast coffee from Kenya that has brown sugar flavor notes?,12,10,2,26.3,0.0,0.0,,"I recommend the Kamwangi AA by Modern Standard Coffee, which is a medium roast coffee from Kirinyaga, Kenya. It features flavor notes of brown sugar and raspberry, making it a delightful choice. Another excellent option is the Kenya Kirinyaga Kegwa AB Washed by Lilo Coffee Roasters, which also has brown sugar flavor notes along with tangerine and Darjeeling tea. Both coffees are produced from high-quality Arabica beans and showcase the unique characteristics of the region.",
PS_020,product_search,easy,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Guatemala, rang nhẹ với hương vị caramel không?",12,10,2,23.7,0.3333333333,0.0,,"Bạn có thể thử loại cà phê Guatemala Antigua Bella Vista (Greenhouse Dried) của S&W ROASTING. Đây là loại cà phê rang nhẹ với hương vị caramel hóa, vanilla, và một chút gia vị như nhục đậu khấu. Cà phê này được trồng và chế biến bởi Luis Pedro Zelaya Zamora tại khu vực Antigua, Guatemala, với quy trình rửa và sấy trong nhà kính.",
PS_021,product_search,easy,vi,"Bạn có thể tìm cho tôi loại cà phê từ El Salvador, rang nhẹ, có hương vị mật ong được không?",12,10,2,23.3,0.4772727272568182,0.0,,"Bạn có thể chọn loại cà phê ""El Salvador / La Mina"" từ ONIBUS COFFEE, có hương vị mật ong, được rang nhẹ và có nguồn gốc từ La Palma, Chalatenango, El Salvador. Loại cà phê này là Pacamara và được chế biến theo phương pháp honey. Hoặc bạn có thể thử ""EL SALVADOR Don Jaime Pacamara Anaerobic Natural"" từ LILO COFFEE ROASTERS, cũng có hương vị mật ong và được rang nhẹ.",
PS_022,product_search,easy,vi,Bạn có thể giới thiệu cho tôi một loại cà phê Ethiopia rang nhẹ có hương vị mận không?,12,10,2,27.3,0.0,0.0,,"Một loại cà phê Ethiopia rang nhẹ có hương vị mận mà bạn có thể thử là Ethiopia Alaka Washed của INTELLIGENTSIA. Cà phê này có nguồn gốc từ khu vực Guji - Hambela District, Ethiopia, với hương vị nổi bật là mận và cam máu. Một lựa chọn khác cũng đáng chú ý là Alo Coffee Special Washed Ethiopia của GLYPH SUPPLY CO., có hương vị hoa nhài và mận, được trồng tại khu vực Bensa, Ethiopia.",
PS_023,product_search,easy,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Indonesia, rang nhẹ và có hương vị dâu tây không?",12,10,2,24.6,0.0,0.25,,"Bạn có thể thử Cà Phê Bali Kintamani từ WELLS COFFEE COMPANY. Đây là loại cà phê có nguồn gốc từ vùng Kintamani, Bali, Indonesia, được rang nhẹ và mang hương vị dâu tây, dưa hấu và kiwi. Hương vị ngọt ngào và trái cây của nó sẽ mang lại trải nghiệm thú vị cho bạn.",
PS_024,product_search,easy,en,Can you help me find a medium roast coffee from Honduras that has strawberry flavor notes?,12,10,2,23.6,0.13333333332666666,0.6666666666666666,,"You can find a medium roast coffee from Honduras with strawberry flavor notes in ""La Bendición. Café de Honduras"" by KIMA COFFEE. It features flavor notes of strawberry, orange, black tea, and floral elements. Another option is ""Honey Hondo - Honduras - Finca Alejandra - Red Honey Process"" by BLACK SHEEP COFFEE ROASTERS, which also includes strawberry flavor notes along with caramelized and apple fritter flavors.",
PS_025,product_search,easy,en,Can you help me find a dark roast coffee from Brazil that has brown sugar flavor notes?,12,10,2,22.8,0.0,0.0,,"You can consider ""The Daybreak - Your Everyday Espresso"" by STANDOUT COFFEE, which is a dark roast from Brazil's Cerrado Mineiro region and has flavor notes of brown sugar, along with almond and orange. Another option is ""Sublunar Espresso"" by INTELLIGENTSIA, also a dark roast from Carmo de Minas, featuring rich flavors of brown sugar and molasses. Lastly, ""Blue House Espresso"" by EAST CREMA COFFEE, also a dark roast from Cerrado Mineiro, includes brown sugar in its flavor profile along with chocolate and hazelnut notes.",
PS_026,product_search,easy,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Ethiopia, rang nhẹ với hương vị cam được không?",12,10,2,26.9,0.0,0.0,,"Bạn có thể thử loại cà phê Ethiopian Banko Chelchele từ 49TH PARALLEL COFFEE ROASTERS. Loại cà phê này được rang nhẹ và có hương vị cam, dâu tây và kem. Nó được thu hoạch từ các nông dân nhỏ tại trạm Banko Chelchele ở Gedeo, Yirgacheffe, Ethiopia, với độ cao từ 1900 đến 2300 mét so với mực nước biển. Cà phê này được chế biến theo phương pháp tự nhiên.",
PS_027,product_search,easy,en,Can you help me find a Medium-Light roast coffee from Panama that has peach flavor notes?,12,10,2,24.9,0.0,0.0,,"You can find a Medium-Light roast coffee from Panama with peach flavor notes in two products. The first is ""Lamastus Estate Elida Falda 0702"" by THE ESPRESSO LAB, which features flavor notes of peach, jasmine, lychee, and papaya. The second option is ""Janson Hacienda lot 938,"" also by THE ESPRESSO LAB, which has flavor notes of peach and sweet candy. Both coffees are natural-processed Arabica varieties from Panama.",
PS_028,product_search,easy,vi,Bạn có thể giới thiệu cho tôi một loại cà phê Mexico rang nhẹ với hương vị chocolate không?,12,10,2,22.5,0.0,0.0,,"Tôi giới thiệu cho bạn loại cà phê ""Specialty Coffee Mexico Donaldo Ambrosio"" của JAVA CAFE. Đây là loại cà phê rang nhẹ từ Amatenango De La Frontera, Mexico, với hương vị chocolate và blackberry. Cà phê này được chế biến theo phương pháp washed và có nguồn gốc từ các cây Arabica và Garnica. Một lựa chọn khác là cà phê ""Mexico - Chiapas"" của BLACK OAK COFFEE ROASTERS, cũng rang nhẹ với hương vị chocolate, caramelized và nhiều gia vị ấm.",
PS_029,product_search,easy,en,Can you help me find a medium roast coffee from Ethiopia with honey flavor notes?,12,10,2,21.3,0.8687074829807871,0.0,,"You can find medium roast coffee from Ethiopia with honey flavor notes in the following products: 

1. **Nura Kurate (Ethiopia)**: This coffee features flavor notes of honey, lemon, and mocha, and is processed using the washed method.
   
2. **Guji - Ethiopia by Cypher Urban Roastery**: This coffee offers honey, floral, and orange blossom notes, and is processed naturally.

3. **YIRGACHEFFE Biloya by Tadah Kafferosteri**: It has honey and black tea flavor notes and is processed using the washed method.",
PS_030,product_search,easy,vi,"Bạn có thể gợi ý cho tôi một loại cà phê từ Kenya, rang nhẹ, có hương vị socola được không?",12,10,2,23.9,0.0,0.0,,"Tôi gợi ý bạn loại cà phê Gikirima AB từ BIRD ROCK COFFEE ROASTERS. Đây là một loại cà phê rang nhẹ từ hạt Arabica SL-28 và SL-34, có vị socola và gia vị nướng. Cà phê được xử lý theo phương pháp washed và có nguồn gốc từ Gikirima Factory ở hạt Embu, Kenya.",
PS_031,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Colombia, rang nhẹ, có hương vị quả mâm xôi không?",12,10,2,25.0,0.0,0.0,,"Bạn có thể thử loại cà phê ""Lollipop - El Paraiso Decaf"" từ DECAF BEFORE DEATH. Đây là loại cà phê rang nhẹ có nguồn gốc từ Cauca, Colombia với hương vị quả mâm xôi, anh đào, và các loại trái cây đỏ khác. Ngoài ra, ""Colombia Zarza"" từ RUMBABA cũng là một lựa chọn tốt, có hương vị mật ong, quả mâm xôi và đu đủ, cũng được rang nhẹ và xuất xứ từ Huila, Colombia.",
PS_032,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Guatemala, rang vừa, có hương vị đào được không?",12,10,2,22.3,0.12878787878143938,0.0,,"Bạn có thể thử loại cà phê Guatemala La Voz Atitlan từ PERKATORY COFFEE ROASTERS. Đây là một loại cà phê rang vừa, có hương vị đào và quả mâm xôi, được chế biến theo phương pháp washed. Một lựa chọn khác là Marcelessa - Juan Diego De La Cerda từ TORQUE COFFEE, cũng có hương vị đào cùng với mật ong và đường nâu, được trồng ở El Socorro, Guatemala. Cả hai sản phẩm đều mang đến trải nghiệm hương vị độc đáo từ Guatemala.",
PS_033,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Panama, rang nhẹ với hương hoa không?",12,10,2,23.3,0.0909090909,0.0,,"Bạn có thể thử Elida Geisha từ Lamstus, được rang nhẹ với hương hoa, đào và xoài. Đây là một loại cà phê Geisha rửa từ Elida Estate ở Boquete, Panama, được trồng ở độ cao gần một ngọn núi lửa. Ngoài ra, Parabolic Geisha từ Jamison Savage cũng là một lựa chọn tuyệt vời, mang hương hoa, caramel và vả, cũng được rang nhẹ và đến từ khu vực Boquete và Volcán, Panama.",
PS_034,product_search,medium,en,Do you have any light roast coffees from Panama that have peach flavor notes?,12,10,2,20.6,0.16666666665833332,0.0,,"Yes, there are light roast coffees from Panama with peach flavor notes. The PANAMA Agatsby Geisha CCX by COFFEA CIRCULOR features flavor notes of peach along with citric acid and pear. Another option is the BOP GN18 El Destino Carmesí Geisha Natural by ONE HALF COFFEE, which prominently showcases peach and strawberry jam. Additionally, Hacienda La Esmeralda - Jaramillo Natural Gesha by BLACK AND WHITE COFFEE ROASTERS also includes peach notes among its flavor profile.",
PS_035,product_search,medium,en,Do you have any Guatemalan coffee with a medium-light roast that features honey flavor notes?,12,10,2,22.3,0.34090909089204546,0.0,,"Yes, there are Guatemalan coffees with a medium-light roast that feature honey flavor notes. The ""Guatemala Geisha El Socorro"" by DROPSHOT COFFEE ROASTERS has a medium-light roast and includes honey among its flavor notes, along with jasmine and lime. Another option is the ""Atitlán - Gesha"" by LITTLE WAVES COFFEE ROASTERS, which also has a medium-light roast and features honey, along with floral and lemon notes. Lastly, ""Guatemala Antigua Hunapu Fully Washed"" by LILO COFFEE ROASTERS is a medium-light roast that includes honey, apple, and caramelized flavors.",
PS_036,product_search,medium,vi,"Bạn có thể giới thiệu cho tôi một loại cà phê từ Kenya, rang nhẹ, với hương vị trà đen không?",12,10,2,21.8,0.09999999999,0.4,,"Bạn có thể thử loại cà phê Kenya Thunguri từ IEF & IDO. Đây là loại cà phê rang nhẹ, có hương vị trà đen và quả đỏ. Cà phê được chế biến bằng phương pháp rửa và có nguồn gốc từ nhà máy Thunguri ở Kirinyaga, Kenya. Ngoài ra, bạn cũng có thể xem xét Kenya Kaguyu AA từ S&W ROASTING, cũng có hương vị trà đen và rang nhẹ, với nguồn gốc từ khu vực Kaguyu ở cùng vùng Kirinyaga.",
PS_037,product_search,medium,en,Can you help me find a light roast coffee from Indonesia that has chocolate flavor notes?,12,10,2,20.4,0.0,0.0,,"You can find a light roast coffee from Indonesia with chocolate flavor notes in Sumatra Ketiara by CAFÉ MOTO. This coffee comes from the Gayo Highlands and features tasting notes of chocolate along with an herb-like flavor. It is also certified Fair Trade and Organic, ensuring ethical sourcing. Another option is Indonesia Rukun Saudara by IEF & IDO, which has chocolate flavor notes along with raspberry and spices.",
PS_038,product_search,medium,vi,"Bạn có thể gợi ý cho tôi một loại cà phê từ Kenya, rang vừa, có hương vị socola không?",12,10,2,22.8,0.0,0.3333333333333333,,"Bạn có thể thử loại cà phê Olmismis Ruiru 11 Washed từ FRITZ COFFEE COMPANY, có nguồn gốc từ Kipkelion, Kenya. Loại cà phê này được rang vừa và có hương vị socola, cùng với các nốt hương của nho khô và siro citron. Ngoài ra, bạn cũng có thể tham khảo Kenya - Kericho từ EXE COFFEE ROASTERS, cũng có hương vị socola và được rang vừa.",
PS_039,product_search,medium,en,Can you recommend a light roast coffee from Kenya that has plum flavor notes?,12,10,2,19.5,0.6666666666333333,1.0,,"I recommend the Cà Phê Specialty Kenya Nyeri Othaya by FLUSSO, which features light roast and plum flavor notes, along with blackberry and black currant. Another excellent option is the Kenya Muinami Estate by BRIO COFFEEWORKS, which is also a light roast and has plum flavor notes. Both coffees are sourced from Kenya and processed using the washed method, providing a delightful tasting experience.",
PS_040,product_search,medium,vi,"Bạn có thể gợi ý cho tôi một loại cà phê từ Brazil, rang nhẹ, có hương vị đường nâu không?",12,10,2,21.7,0.0,0.0,,"Bạn có thể thử loại cà phê ""BRAZIL COCARIVE #1 Nossa Senhora Aparecida Acaia Natural"" của LILO COFFEE ROASTERS. Đây là loại cà phê rang nhẹ từ Carmo De Minas, Minas Gerais, Brazil, có hương vị đường nâu, nho và đu đủ. Ngoài ra, bạn cũng có thể lựa chọn ""Peixoto Honey"" từ PEIXOTO COFFEE ROASTERS, cũng là loại cà phê rang nhẹ với hương vị đường nâu, chà là và nho trắng, được chế biến theo phương pháp honey. Cả hai đều sử dụng giống Arabica và mang đến trải nghiệm hương vị phong phú.",
PS_041,product_search,medium,vi,Bạn có thể gợi ý cho tôi loại cà phê Ethiopia rang vừa với hương vị đào được không?,12,10,2,20.9,0.6111111110805556,0.0,,"Tôi gợi ý bạn nên thử cà phê Ethiopia Washed Kochere Saona G1 từ ALINEA COFFEE ROASTERS. Cà phê này có hương vị đào đặc trưng cùng với chanh, yuzu và hoa cam, được rang vừa và chế biến bằng phương pháp washed. Ngoài ra, bạn cũng có thể tham khảo cà phê Hambela từ GOOD LIFE, với hương vị vani, chanh và đào. Cả hai loại đều mang lại trải nghiệm hương vị phong phú từ Ethiopia.",
PS_042,product_search,medium,vi,"Xin chào, bạn có thể gợi ý cho tôi loại cà phê từ Peru, rang đậm với hương vị socola không? Tôi muốn biết thêm về phương pháp chế biến và cách pha chế tốt nhất cho loại cà phê này!",15,10,5,25.3,0.0,0.0,,"Bạn có thể thử loại cà phê ""Old School Dark Roast"" từ YIELD COFFEE ROASTERS. Đây là loại cà phê rang đậm có hương vị đậm đà của sô cô la, nhục đậu khấu và đường caramel, được chế biến bằng phương pháp rửa. Cà phê này được lấy từ vùng Chanchamayo, Peru, tại độ cao 1700 mét. Để pha chế tốt nhất, bạn có thể dùng máy pha cà phê hoặc phin, tạo ra một ly cà phê đậm đà và thơm ngon.",
PS_043,product_search,medium,vi,"Bạn có thể gợi ý cho tôi một loại cà phê từ Peru, rang nhẹ, có hương vị đào không?",12,10,2,23.9,0.0,0.0,,"Bạn có thể thử loại cà phê La Chirimoya từ CANDYCANE COFFEE, có nguồn gốc từ San Ignacio, Peru. Đây là loại cà phê rang nhẹ với hương vị đào cùng các nốt hương khác như hoa nhài, mật ong và chanh sả. Ngoài ra, bạn cũng có thể xem xét loại Peru Cultivar Santa Teresa Geisha Natural từ LILO COFFEE ROASTERS, cũng có hương vị đào và được rang nhẹ. Cả hai đều mang đến hương vị độc đáo và dễ chịu từ nguồn gốc Peru.",
PS_044,product_search,medium,vi,"Bạn có thể gợi ý cho tôi loại cà phê từ Kenya, rang vừa nhẹ với hương vị mâm xôi không?",12,10,2,20.4,0.8611111110895834,0.75,,"Bạn có thể thử loại cà phê Kenya Karimikui AA Filter Coffee từ STOCKHOLM COFFEE ROASTERS. Đây là loại cà phê rang vừa nhẹ, có hương vị mâm xôi, nho đen và cassis. Cà phê này được trồng tại khu vực Kirinyaga, Kenya, ở độ cao từ 1,600 đến 1,800 mét. Ngoài ra, bạn cũng có thể xem xét Kenya AA Coffee từ VOLCANICA COFFEE, cũng có hương vị mâm xôi và được trồng tại khu vực Nyeri.",
PS_045,product_search,medium,vi,"Bạn có thể giúp mình tìm một loại cà phê từ Costa Rica có độ rang vừa, với hương vị cam không?",12,10,2,25.2,0.5595238095098214,0.0,,"Bạn có thể thử loại cà phê ""Costa Rica by MONKS"" có nguồn gốc từ Tarrazú, có độ rang vừa và hương vị cam, cùng với các hương vị khác như caramelized và raspberry. Một lựa chọn khác là ""Costa Rica Roble Negro Washed"" từ SKYLARK COFFEE, cũng có độ rang vừa và hương vị cam cùng với hương vị hạt phỉ. Cả hai sản phẩm đều mang đến những trải nghiệm hương vị phong phú từ Costa Rica.",
PS_046,product_search,medium,en,Can you recommend a light roast coffee from Ethiopia that has strawberry flavor notes?,12,10,2,22.4,0.0909090909,0.0,,"I recommend the ""Ethiopia Alo Coffee Tamiru Tadesse Alo Most Natural"" by LILO COFFEE ROASTERS. This light roast coffee features flavor notes of strawberry, maple syrup, and passion fruit, and is processed using the Mosto Anaerobic method. Additionally, the ""Ethiopia Ardi Yeast Natural"" by COFFEE BY DESIGN also offers strawberry flavors along with watermelon and limeade, showcasing its unique wild yeast natural processing. Both options are excellent choices for a light roast coffee from Ethiopia with strawberry notes.",
PS_047,product_search,medium,en,Can you help me find a dark roast coffee from Guatemala that has dark chocolate flavor notes? I'm particularly interested in a washed process and would love to brew it using a French press.,12,10,2,23.7,0.9999999999,0.0,,"You can try the ""Guatemala Organic (Dark)"" by McLaughlin Coffee Company. This single-origin coffee from Huehuetenango, Guatemala, is a dark roast with flavor notes of dark chocolate, caramelized sugar, and Concord grape. It is processed using washed methods, making it suitable for your preference. Additionally, ""Eråkers Röd - Mörkrost EKO"" by Sloinge Kafferosteri is another excellent option, featuring dark chocolate and butter toffee notes, also processed through the washed method. Both would be great for brewing in a French press.",
